Date;name;daily;ra
2021-04-03;Tested;1,24124000000000e+05;1,55494571428571e+05
2021-04-03;Percent;4,24575424575425e-01;3,98881214415795e-01
2021-04-03;Index;1,43255591226014e-01;1,42006107621623e-01
2021-04-03;Admitted;3,00000000000000e+01;3,37142857142857e+01
2021-04-03;Deaths;1,00000000000000e+00;2,14285714285714e+00
2021-04-04;Positive;4,63000000000000e+02;6,05571428571429e+02
2021-04-04;Tested;1,60155000000000e+05;1,52959571428571e+05
2021-04-04;Percent;2,89094939277575e-01;4,06833117554346e-01
2021-04-04;Index;1,05293761289558e-01;1,44361986450276e-01
2021-04-04;Admitted;2,80000000000000e+01;3,17142857142857e+01
2021-04-04;Deaths;1,00000000000000e+00;1,71428571428571e+00
2021-04-05;Positive;5,58000000000000e+02;6,07285714285714e+02
2021-04-05;Tested;1,72991000000000e+05;1,60169857142857e+05
2021-04-05;Percent;3,22560133186119e-01;3,87057866494200e-01
2021-04-05;Index;1,20231355248967e-01;1,39473318462448e-01
2021-04-05;Admitted;2,40000000000000e+01;3,17142857142857e+01
2021-04-05;Deaths;3,00000000000000e+00;1,85714285714286e+00
2021-04-06;Positive;7,05000000000000e+02;6,32285714285714e+02
2021-04-06;Tested;1,99624000000000e+05;1,68245428571429e+05
2021-04-06;Percent;3,53163948222659e-01;3,77671027844362e-01
2021-04-06;Index;1,37416913432084e-01;1,39118608856547e-01
2021-04-06;Admitted;4,40000000000000e+01;3,15714285714286e+01
2021-04-06;Deaths;1,00000000000000e+00;1,57142857142857e+00
2021-04-07;Positive;7,22000000000000e+02;6,35857142857143e+02
2021-04-07;Tested;1,69859000000000e+05;1,71356285714286e+05
2021-04-07;Percent;4,25058430816148e-01;3,71066157144710e-01
2021-04-07;Index;1,57570605356771e-01;1,37796186495852e-01
2021-04-07;Admitted;3,10000000000000e+01;3,12857142857143e+01
2021-04-07;Deaths;1,00000000000000e+00;1,71428571428571e+00
2021-04-08;Positive;7,25000000000000e+02;6,46571428571428e+02
2021-04-08;Tested;1,84826000000000e+05;1,69700428571429e+05
2021-04-08;Percent;3,92260829104130e-01;3,81500236003621e-01
2021-04-08;Index;1,49143338844586e-01;1,41176557777448e-01
2021-04-08;Admitted;3,40000000000000e+01;3,08571428571429e+01
2021-04-08;Deaths;2,00000000000000e+00;2,00000000000000e+00
2021-04-09;Positive;7,26000000000000e+02;6,76571428571428e+02
2021-04-09;Tested;1,66139000000000e+05;1,72986285714286e+05
2021-04-09;Percent;4,36983489728480e-01;3,91399178217433e-01
2021-04-09;Index;1,60918696597846e-01;1,45662539515479e-01
2021-04-09;Admitted;3,00000000000000e+01;3,17142857142857e+01
2021-04-09;Deaths;2,00000000000000e+00;2,00000000000000e+00
2021-04-10;Positive;5,52000000000000e+02;6,82142857142857e+02
2021-04-10;Tested;1,45900000000000e+05;1,70656714285714e+05
2021-04-10;Percent;3,78341329677862e-01;3,98926377007092e-01
2021-04-10;Index;1,33998634701150e-01;1,48021944157283e-01
2021-04-10;Admitted;2,80000000000000e+01;3,01428571428571e+01
2021-04-10;Deaths;2,00000000000000e+00;1,85714285714286e+00
2021-04-11;Positive;5,38000000000000e+02;6,83142857142857e+02
2021-04-11;Tested;1,48564000000000e+05;1,71476714285714e+05
2021-04-11;Percent;3,62133491289949e-01;3,97510948028172e-01
2021-04-11;Index;1,28956360260733e-01;1,47717536881507e-01
2021-04-11;Admitted;2,50000000000000e+01;3,00000000000000e+01
2021-04-11;Deaths;3,00000000000000e+00;2,00000000000000e+00
2021-04-12;Positive;7,68000000000000e+02;6,84285714285714e+02
2021-04-12;Tested;1,95992000000000e+05;1,72609857142857e+05
2021-04-12;Percent;3,91852728682803e-01;3,95797909698502e-01
2021-04-12;Index;1,51633227415179e-01;1,47328242074270e-01
2021-04-12;Admitted;3,00000000000000e+01;3,00000000000000e+01
2021-04-12;Deaths;3,00000000000000e+00;2,00000000000000e+00
2021-04-13;Positive;7,44000000000000e+02;6,81571428571429e+02
2021-04-13;Tested;1,83317000000000e+05;1,71929428571429e+05
2021-04-13;Percent;4,05854339750269e-01;3,95958450796467e-01
2021-04-13;Index;1,53932745924717e-01;1,47187116177321e-01
2021-04-13;Admitted;3,30000000000000e+01;2,95714285714286e+01
2021-04-13;Deaths;0,00000000000000e+00;2,42857142857143e+00
2021-04-14;Positive;7,29000000000000e+02;6,96571428571429e+02
2021-04-14;Tested;1,75599000000000e+05;1,70709428571429e+05
2021-04-14;Percent;4,15150427963713e-01;4,10239001336705e-01
2021-04-14;Index;1,55439754426340e-01;1,51810948739360e-01
2021-04-14;Admitted;3,00000000000000e+01;3,02857142857143e+01
2021-04-14;Deaths;2,00000000000000e+00;2,57142857142857e+00
2021-04-15;Positive;7,33000000000000e+02;7,21857142857143e+02
2021-04-15;Tested;1,92758000000000e+05;1,70441142857143e+05
2021-04-15;Percent;3,80269560796439e-01;4,28139323596150e-01
2021-04-15;Index;1,46418275193921e-01;1,58090828737733e-01
2021-04-15;Admitted;3,40000000000000e+01;3,21428571428571e+01
2021-04-15;Deaths;2,00000000000000e+00;2,57142857142857e+00
2021-04-16;Positive;7,07000000000000e+02;7,36857142857143e+02
2021-04-16;Tested;1,61376000000000e+05;1,69877428571429e+05
2021-04-16;Percent;4,38107277414238e-01;4,37100161005180e-01
2021-04-16;Index;1,59930815319207e-01;1,61405493031861e-01
2021-04-16;Admitted;2,70000000000000e+01;3,40000000000000e+01
2021-04-16;Deaths;5,00000000000000e+00;2,42857142857143e+00
2021-04-17;Positive;6,57000000000000e+02;7,51285714285714e+02
2021-04-17;Tested;1,37360000000000e+05;1,69649857142857e+05
2021-04-17;Percent;4,78305183459522e-01;4,45548236079171e-01
2021-04-17;Index;1,66365462635420e-01;1,64543803420622e-01
2021-04-17;Admitted;3,30000000000000e+01;3,45714285714286e+01
2021-04-17;Deaths;3,00000000000000e+00;2,85714285714286e+00
2021-04-18;Positive;7,15000000000000e+02;7,46714285714286e+02
2021-04-18;Tested;1,46686000000000e+05;1,70370857142857e+05
2021-04-18;Percent;4,87435747106063e-01;4,41360674130915e-01
2021-04-18;Index;1,72915520249345e-01;1,63152092738311e-01
2021-04-18;Admitted;3,80000000000000e+01;3,48571428571429e+01
2021-04-18;Deaths;3,00000000000000e+00;3,14285714285714e+00
2021-04-19;Positive;8,73000000000000e+02;7,33142857142857e+02
2021-04-19;Tested;1,92046000000000e+05;1,73596285714286e+05
2021-04-19;Percent;4,54578590546015e-01;4,29362331246398e-01
2021-04-19;Index;1,74835877474074e-01;1,59082910598574e-01
2021-04-19;Admitted;4,30000000000000e+01;3,42857142857143e+01
2021-04-19;Deaths;2,00000000000000e+00;3,28571428571429e+00
2021-04-20;Positive;8,45000000000000e+02;7,21571428571429e+02
2021-04-20;Tested;1,81724000000000e+05;1,75410857142857e+05
2021-04-20;Percent;4,64990865268209e-01;4,18148278894074e-01
2021-04-20;Index;1,75900918646050e-01;1,55420375960624e-01
2021-04-20;Admitted;3,70000000000000e+01;3,41428571428571e+01
2021-04-20;Deaths;3,00000000000000e+00;2,71428571428571e+00
2021-04-21;Positive;6,97000000000000e+02;7,08714285714286e+02
2021-04-21;Tested;1,80646000000000e+05;1,75085571428571e+05
2021-04-21;Percent;3,85837494325919e-01;4,09782100748296e-01
2021-04-21;Index;1,45697779650163e-01;1,52406099771658e-01
2021-04-21;Admitted;3,20000000000000e+01;3,37142857142857e+01
2021-04-21;Deaths;4,00000000000000e+00;2,57142857142857e+00
2021-04-22;Positive;6,38000000000000e+02;6,92285714285714e+02
2021-04-22;Tested;2,15336000000000e+05;1,75274571428571e+05
2021-04-22;Percent;2,96281160604822e-01;3,98059958857869e-01
2021-04-22;Index;1,17934000215756e-01;1,48303138043361e-01
2021-04-22;Admitted;3,00000000000000e+01;3,04285714285714e+01
2021-04-22;Deaths;3,00000000000000e+00;2,28571428571429e+00
2021-04-23;Positive;6,26000000000000e+02;6,78285714285714e+02
2021-04-23;Tested;1,74078000000000e+05;1,74460285714286e+05
2021-04-23;Percent;3,59608910947966e-01;3,92533448239459e-01
2021-04-23;Index;1,34293072853560e-01;1,45971963979955e-01
2021-04-23;Admitted;2,60000000000000e+01;2,80000000000000e+01
2021-04-23;Deaths;1,00000000000000e+00;2,14285714285714e+00
2021-04-24;Positive;5,67000000000000e+02;6,85571428571429e+02
2021-04-24;Tested;1,35083000000000e+05;1,73169714285714e+05
2021-04-24;Percent;4,19741936439078e-01;4,00227439517665e-01
2021-04-24;Index;1,45265529312660e-01;1,48456855432150e-01
2021-04-24;Admitted;3,00000000000000e+01;2,84285714285714e+01
2021-04-24;Deaths;2,00000000000000e+00;2,14285714285714e+00
2021-04-25;Positive;6,00000000000000e+02;7,01857142857143e+02
2021-04-25;Tested;1,48009000000000e+05;1,72916714285714e+05
2021-04-25;Percent;4,05380753873075e-01;4,09877688656090e-01
2021-04-25;Index;1,44194788151267e-01;1,52028746084468e-01
2021-04-25;Admitted;1,50000000000000e+01;2,85714285714286e+01
2021-04-25;Deaths;1,00000000000000e+00;1,85714285714286e+00
2021-04-26;Positive;7,75000000000000e+02;7,25857142857143e+02
2021-04-26;Tested;1,86346000000000e+05;1,73324714285714e+05
2021-04-26;Percent;4,15893016217144e-01;4,20323155430643e-01
2021-04-26;Index;1,58517659030227e-01;1,56269732585377e-01
2021-04-26;Admitted;2,60000000000000e+01;3,00000000000000e+01
2021-04-26;Deaths;1,00000000000000e+00;1,71428571428571e+00
2021-04-27;Positive;8,96000000000000e+02;7,45142857142857e+02
2021-04-27;Tested;1,72690000000000e+05;1,67282142857143e+05
2021-04-27;Percent;5,18848804215647e-01;4,51447255896004e-01
2021-04-27;Index;1,93295158811419e-01;1,65424493593651e-01
2021-04-27;Admitted;4,00000000000000e+01;2,94285714285714e+01
2021-04-27;Deaths;3,00000000000000e+00;2,00000000000000e+00
2021-04-28;Positive;8,11000000000000e+02;7,63285714285714e+02
2021-04-28;Tested;1,78875000000000e+05;1,66103571428571e+05
2021-04-28;Percent;4,53389238294899e-01;4,69652151845371e-01
2021-04-28;Index;1,70701014216385e-01;1,71218260137474e-01
2021-04-28;Admitted;3,30000000000000e+01;2,87142857142857e+01
2021-04-28;Deaths;2,00000000000000e+00;1,85714285714286e+00
2021-04-29;Positive;8,06000000000000e+02;7,79571428571429e+02
2021-04-29;Tested;2,18192000000000e+05;1,65967571428571e+05
2021-04-29;Percent;3,69399428026692e-01;4,81101475652454e-01
2021-04-29;Index;1,47620905722119e-01;1,75243094150785e-01
2021-04-29;Admitted;4,00000000000000e+01;3,04285714285714e+01
2021-04-29;Deaths;2,00000000000000e+00;1,85714285714286e+00
2021-04-30;Positive;7,61000000000000e+02;8,14857142857143e+02
2021-04-30;Tested;1,31780000000000e+05;1,65578571428571e+05
2021-04-30;Percent;5,77477614205494e-01;5,01198924293854e-01
2021-04-30;Index;1,98376399911483e-01;1,82769700517061e-01
2021-04-30;Admitted;2,20000000000000e+01;3,05714285714286e+01
2021-04-30;Deaths;3,00000000000000e+00;1,71428571428571e+00
2021-05-01;Positive;6,94000000000000e+02;8,25714285714286e+02
2021-05-01;Tested;1,26833000000000e+05;1,65402285714286e+05
2021-05-01;Percent;5,47176208084647e-01;5,08064708622030e-01
2021-05-01;Index;1,85821895119421e-01;1,85262680826573e-01
2021-05-01;Admitted;2,50000000000000e+01;2,85714285714286e+01
2021-05-01;Deaths;1,00000000000000e+00;1,57142857142857e+00
2021-05-02;Positive;7,14000000000000e+02;8,61285714285714e+02
2021-05-02;Tested;1,47057000000000e+05;1,66959142857143e+05
2021-05-02;Percent;4,85526020522655e-01;5,23089399083839e-01
2021-05-02;Index;1,72368626244445e-01;1,91457261595401e-01
2021-05-02;Admitted;2,70000000000000e+01;2,70000000000000e+01
2021-05-02;Deaths;1,00000000000000e+00;1,42857142857143e+00
2021-05-03;Positive;1,02200000000000e+03;8,72428571428571e+02
2021-05-03;Tested;1,83623000000000e+05;1,68096714285714e+05
2021-05-03;Percent;5,56575156706948e-01;5,26158389286275e-01
2021-05-03;Index;2,11203903594152e-01;1,92924966065611e-01
2021-05-03;Admitted;2,70000000000000e+01;2,50000000000000e+01
2021-05-03;Deaths;0,00000000000000e+00;1,28571428571429e+00
2021-05-04;Positive;9,72000000000000e+02;8,92285714285714e+02
2021-05-04;Tested;1,71456000000000e+05;1,76930857142857e+05
2021-05-04;Percent;5,66909294512878e-01;5,10065932166989e-01
2021-05-04;Index;2,10746020978008e-01;1,90187892742896e-01
2021-05-04;Admitted;2,60000000000000e+01;2,72857142857143e+01
2021-05-04;Deaths;2,00000000000000e+00;1,14285714285714e+00
2021-05-05;Positive;1,06000000000000e+03;9,14428571428571e+02
2021-05-05;Tested;1,89773000000000e+05;1,78900428571429e+05
2021-05-05;Percent;5,58562071527562e-01;5,18148588179279e-01
2021-05-05;Index;2,14063079598178e-01;1,93853713546678e-01
2021-05-05;Admitted;2,20000000000000e+01;2,88571428571429e+01
2021-05-05;Deaths;1,00000000000000e+00;1,00000000000000e+00
2021-05-06;Positive;8,84000000000000e+02;9,26571428571429e+02
2021-05-06;Tested;2,26155000000000e+05;1,80487857142857e+05
2021-05-06;Percent;3,90882359443744e-01;5,20952853472326e-01
2021-05-06;Index;1,57894837013587e-01;1,95415299547678e-01
2021-05-06;Admitted;2,60000000000000e+01;2,88571428571429e+01
2021-05-06;Deaths;1,00000000000000e+00;8,57142857142857e-01
2021-05-07;Positive;9,00000000000000e+02;9,42714285714286e+02
2021-05-07;Tested;1,93619000000000e+05;1,83195000000000e+05
2021-05-07;Percent;4,64830414370491e-01;5,21483809001164e-01
2021-05-07;Index;1,79216886652484e-01;1,96525040902292e-01
2021-05-07;Admitted;3,80000000000000e+01;3,18571428571429e+01
2021-05-07;Deaths;2,00000000000000e+00;1,14285714285714e+00
2021-05-08;Positive;8,49000000000000e+02;9,89000000000000e+02
2021-05-08;Tested;1,40620000000000e+05;1,85969142857143e+05
2021-05-08;Percent;6,03754800170673e-01;5,37493679641901e-01
2021-05-08;Index;2,11482640745894e-01;2,03656147415618e-01
2021-05-08;Admitted;3,60000000000000e+01;3,12857142857143e+01
2021-05-08;Deaths;0,00000000000000e+00;8,57142857142857e-01
2021-05-09;Positive;7,99000000000000e+02;1,00271428571429e+03
2021-05-09;Tested;1,58169000000000e+05;1,89498571428571e+05
2021-05-09;Percent;5,05155877573987e-01;5,34696313173682e-01
2021-05-09;Index;1,83299728251440e-01;2,03687619092930e-01
2021-05-09;Admitted;2,70000000000000e+01;3,35714285714286e+01
2021-05-09;Deaths;0,00000000000000e+00;7,14285714285714e-01
2021-05-10;Positive;1,13500000000000e+03;1,00542857142857e+03
2021-05-10;Tested;2,02573000000000e+05;1,81997000000000e+05
2021-05-10;Percent;5,60291845408816e-01;5,53145902626611e-01
2021-05-10;Index;2,18972093076455e-01;2,08853424710400e-01
2021-05-10;Admitted;4,80000000000000e+01;3,51428571428571e+01
2021-05-10;Deaths;2,00000000000000e+00;5,71428571428571e-01
2021-05-11;Positive;1,29600000000000e+03;1,00142857142857e+03
2021-05-11;Tested;1,90875000000000e+05;1,77555285714286e+05
2021-05-11;Percent;6,78978388998035e-01;5,63388163247578e-01
2021-05-11;Index;2,60663766571285e-01;2,11290532770600e-01
2021-05-11;Admitted;2,20000000000000e+01;3,61428571428571e+01
2021-05-11;Deaths;0,00000000000000e+00;7,14285714285714e-01
2021-05-12;Positive;1,15600000000000e+03;1,01471428571429e+03
2021-05-12;Tested;2,14479000000000e+05;1,76819000000000e+05
2021-05-12;Percent;5,38980506250029e-01;5,76477111491923e-01
2021-05-12;Index;2,14283381339363e-01;2,15487694974212e-01
2021-05-12;Admitted;3,80000000000000e+01;3,55714285714286e+01
2021-05-12;Deaths;0,00000000000000e+00;8,57142857142857e-01
2021-05-13;Positive;9,03000000000000e+02;1,03228571428571e+03
2021-05-13;Tested;1,73644000000000e+05;1,77641285714286e+05
2021-05-13;Percent;5,20029485614245e-01;5,84662320554155e-01
2021-05-13;Index;1,94055476335878e-01;2,18772094868779e-01
2021-05-13;Admitted;3,70000000000000e+01;3,62857142857143e+01
2021-05-13;Deaths;0,00000000000000e+00;1,00000000000000e+00
2021-05-14;Positive;8,72000000000000e+02;1,03400000000000e+03
2021-05-14;Tested;1,62527000000000e+05;1,76778000000000e+05
2021-05-14;Percent;5,36526238717259e-01;5,87995758285803e-01
2021-05-14;Index;1,96276643073884e-01;2,19780154270330e-01
2021-05-14;Admitted;4,50000000000000e+01;3,30000000000000e+01
2021-05-14;Deaths;3,00000000000000e+00;8,57142857142857e-01
2021-05-15;Positive;9,42000000000000e+02;1,01457142857143e+03
2021-05-15;Tested;1,35466000000000e+05;1,74268714285714e+05
2021-05-15;Percent;6,95377437881092e-01;5,86616112731388e-01
2021-05-15;Index;2,40862776171183e-01;2,18202643693418e-01
2021-05-15;Admitted;3,20000000000000e+01;3,35714285714286e+01
2021-05-15;Deaths;1,00000000000000e+00;8,57142857142857e-01
2021-05-16;Positive;9,22000000000000e+02;1,01100000000000e+03
2021-05-16;Tested;1,63925000000000e+05;1,67995142857143e+05
2021-05-16;Percent;5,62452341009608e-01;6,04346641139635e-01
2021-05-16;Index;2,06290527513403e-01;2,22750289866734e-01
2021-05-16;Admitted;3,20000000000000e+01;3,34285714285714e+01
2021-05-16;Deaths;1,00000000000000e+00;1,00000000000000e+00
2021-05-17;Positive;1,14700000000000e+03;1,02728571428571e+03
2021-05-17;Tested;1,96530000000000e+05;1,72860285714286e+05
2021-05-17;Percent;5,83625909530352e-01;6,00006504842724e-01
2021-05-17;Index;2,26028508887311e-01;2,22571467299735e-01
2021-05-17;Admitted;2,50000000000000e+01;3,12857142857143e+01
2021-05-17;Deaths;1,00000000000000e+00;1,00000000000000e+00
2021-05-18;Positive;1,16000000000000e+03;1,02042857142857e+03
2021-05-18;Tested;1,73310000000000e+05;1,75343857142857e+05
2021-05-18;Percent;6,69320870117131e-01;5,88788712128112e-01
2021-05-18;Index;2,49621192532905e-01;2,19208646767818e-01
2021-05-18;Admitted;2,60000000000000e+01;3,02857142857143e+01
2021-05-18;Deaths;0,00000000000000e+00;7,14285714285714e-01
2021-05-19;Positive;1,13100000000000e+03;9,98428571428571e+02
2021-05-19;Tested;1,70564000000000e+05;1,71674857142857e+05
2021-05-19;Percent;6,63094205107760e-01;5,91989023830158e-01
2021-05-19;Index;2,46116904552577e-01;2,18146436248629e-01
2021-05-19;Admitted;3,70000000000000e+01;2,90000000000000e+01
2021-05-19;Deaths;1,00000000000000e+00;7,14285714285714e-01
2021-05-20;Positive;1,01700000000000e+03;9,81142857142857e+02
2021-05-20;Tested;2,07700000000000e+05;1,66855000000000e+05
2021-05-20;Percent;4,89648531535869e-01;5,99534908216808e-01
2021-05-20;Index;1,92803718366883e-01;2,18760630887632e-01
2021-05-20;Admitted;2,20000000000000e+01;2,82857142857143e+01
2021-05-20;Deaths;0,00000000000000e+00;7,14285714285714e-01
2021-05-21;Positive;8,24000000000000e+02;9,40714285714286e+02
2021-05-21;Tested;1,79912000000000e+05;1,59409285714286e+05
2021-05-21;Percent;4,58001689714972e-01;6,01630709264146e-01
2021-05-21;Index;1,72736899350467e-01;2,16649341484356e-01
2021-05-21;Admitted;3,80000000000000e+01;2,80000000000000e+01
2021-05-21;Deaths;1,00000000000000e+00;7,14285714285714e-01
2021-05-22;Positive;7,88000000000000e+02;9,31428571428571e+02
2021-05-22;Tested;1,09783000000000e+05;1,58363142857143e+05
2021-05-22;Percent;7,17779619795415e-01;6,00254901633658e-01
2021-05-22;Index;2,33427302536858e-01;2,15683958169162e-01
2021-05-22;Admitted;2,30000000000000e+01;2,85714285714286e+01
2021-05-22;Deaths;1,00000000000000e+00;8,57142857142857e-01
2021-05-23;Positive;8,01000000000000e+02;9,40142857142857e+02
2021-05-23;Tested;1,30186000000000e+05;1,55050857142857e+05
2021-05-23;Percent;6,15273531716160e-01;6,21070668126843e-01
2021-05-23;Index;2,10589889986421e-01;2,21570826962607e-01
2021-05-23;Admitted;2,70000000000000e+01;2,72857142857143e+01
2021-05-23;Deaths;1,00000000000000e+00;1,00000000000000e+00
2021-05-24;Positive;8,64000000000000e+02;9,37285714285714e+02
2021-05-24;Tested;1,44410000000000e+05;1,53235142857143e+05
2021-05-24;Percent;5,98296516861713e-01;6,24164916795874e-01
2021-05-24;Index;2,11249483064379e-01;2,22249483676067e-01
2021-05-24;Admitted;2,30000000000000e+01;2,94285714285714e+01
2021-05-24;Deaths;1,00000000000000e+00;1,14285714285714e+00
2021-05-25;Positive;1,09500000000000e+03;9,51142857142857e+02
2021-05-25;Tested;1,65987000000000e+05;1,48765571428571e+05
2021-05-25;Percent;6,59690216703718e-01;6,47261875936677e-01
2021-05-25;Index;2,42863509326550e-01;2,29100846272999e-01
2021-05-25;Admitted;3,00000000000000e+01;2,87142857142857e+01
2021-05-25;Deaths;1,00000000000000e+00;1,28571428571429e+00
2021-05-26;Positive;1,19200000000000e+03;9,54428571428571e+02
2021-05-26;Tested;1,47378000000000e+05;1,46210714285714e+05
2021-05-26;Percent;8,08804570560056e-01;6,70792010292905e-01
2021-05-26;Index;2,87324986106688e-01;2,34623258527155e-01
2021-05-26;Admitted;2,80000000000000e+01;2,91428571428571e+01
2021-05-26;Deaths;2,00000000000000e+00;1,14285714285714e+00
2021-05-27;Positive;9,97000000000000e+02;9,56857142857143e+02
2021-05-27;Tested;1,94990000000000e+05;1,44772714285714e+05
2021-05-27;Percent;5,11308272219088e-01;6,80179460188551e-01
2021-05-27;Index;1,97554315361105e-01;2,37042070056264e-01
2021-05-27;Admitted;3,70000000000000e+01;2,81428571428571e+01
2021-05-27;Deaths;1,00000000000000e+00;1,00000000000000e+00
2021-05-28;Positive;9,21000000000000e+02;9,78000000000000e+02
2021-05-28;Tested;1,48625000000000e+05;1,44874000000000e+05
2021-05-28;Percent;6,19680403700589e-01;6,94331203407707e-01
2021-05-28;Index;2,20696437528989e-01;2,42090557807515e-01
2021-05-28;Admitted;3,30000000000000e+01;3,01428571428571e+01
2021-05-28;Deaths;2,00000000000000e+00;8,57142857142857e-01
2021-05-29;Positive;8,11000000000000e+02;9,79285714285714e+02
2021-05-29;Tested;9,18990000000000e+04;1,39064714285714e+05
2021-05-29;Percent;8,82490560289013e-01;7,25936989944168e-01
2021-05-29;Index;2,72084188315954e-01;2,49980305961433e-01
2021-05-29;Admitted;2,60000000000000e+01;2,98571428571429e+01
2021-05-29;Deaths;0,00000000000000e+00;8,57142857142857e-01
2021-05-30;Positive;8,18000000000000e+02;9,41000000000000e+02
2021-05-30;Tested;1,20120000000000e+05;1,37382142857143e+05
2021-05-30;Percent;6,80985680985681e-01;7,07738612607523e-01
2021-05-30;Index;2,27521570690179e-01;2,42662000475624e-01
2021-05-30;Admitted;2,00000000000000e+01;2,91428571428571e+01
2021-05-30;Deaths;0,00000000000000e+00;5,71428571428571e-01
2021-05-31;Positive;1,01200000000000e+03;9,06285714285714e+02
2021-05-31;Tested;1,45119000000000e+05;1,35853428571429e+05
2021-05-31;Percent;6,97358719395806e-01;6,93143144015891e-01
2021-05-31;Index;2,46588897323140e-01;2,36643571864357e-01
2021-05-31;Admitted;3,70000000000000e+01;2,77142857142857e+01
2021-05-31;Deaths;0,00000000000000e+00;4,28571428571429e-01
2021-06-01;Positive;1,10400000000000e+03;8,75285714285714e+02
2021-06-01;Tested;1,25322000000000e+05;1,34354285714286e+05
2021-06-01;Percent;8,80930722458946e-01;6,77426103314811e-01
2021-06-01;Index;2,98091746403974e-01;2,30482608720664e-01
2021-06-01;Admitted;2,80000000000000e+01;2,60000000000000e+01
2021-06-01;Deaths;1,00000000000000e+00;2,85714285714286e-01
2021-06-02;Positive;9,24000000000000e+02;8,48428571428571e+02
2021-06-02;Tested;1,35600000000000e+05;1,32172142857143e+05
2021-06-02;Percent;6,81415929203540e-01;6,67507620684256e-01
2021-06-02;Index;2,36096847706030e-01;2,25523973277490e-01
2021-06-02;Admitted;2,30000000000000e+01;2,42857142857143e+01
2021-06-02;Deaths;0,00000000000000e+00;2,85714285714286e-01
2021-06-03;Positive;7,54000000000000e+02;8,08857142857143e+02
2021-06-03;Tested;1,84289000000000e+05;1,30252285714286e+05
2021-06-03;Percent;4,09139992077661e-01;6,42669574234382e-01
2021-06-03;Index;1,55425315082234e-01;2,16379032470099e-01
2021-06-03;Admitted;2,70000000000000e+01;2,32857142857143e+01
2021-06-03;Deaths;0,00000000000000e+00;5,71428571428571e-01
2021-06-04;Positive;7,04000000000000e+02;7,53142857142857e+02
2021-06-04;Tested;1,38131000000000e+05;1,27152428571429e+05
2021-06-04;Percent;5,09661118793030e-01;6,15042640479919e-01
2021-06-04;Index;1,77569695523134e-01;2,05402645853134e-01
2021-06-04;Admitted;2,10000000000000e+01;2,17142857142857e+01
2021-06-04;Deaths;1,00000000000000e+00;5,71428571428571e-01
2021-06-05;Positive;6,23000000000000e+02;6,68428571428571e+02
2021-06-05;Tested;7,66240000000000e+04;1,23976142857143e+05
2021-06-05;Percent;8,13061181875131e-01;5,60008680150814e-01
2021-06-05;Index;2,37373740213738e-01;1,85416484050961e-01
2021-06-05;Admitted;1,40000000000000e+01;1,95714285714286e+01
2021-06-05;Deaths;0,00000000000000e+00;4,28571428571429e-01
2021-06-06;Positive;5,41000000000000e+02;6,04428571428571e+02
2021-06-06;Tested;1,06681000000000e+05;1,19780428571429e+05
2021-06-06;Percent;5,07119355836560e-01;5,26675596734383e-01
2021-06-06;Index;1,63506985038443e-01;1,72301110561937e-01
2021-06-06;Admitted;1,30000000000000e+01;2,04285714285714e+01
2021-06-06;Deaths;2,00000000000000e+00;8,57142857142857e-01
2021-06-07;Positive;6,22000000000000e+02;5,56428571428571e+02
2021-06-07;Tested;1,23420000000000e+05;1,14882142857143e+05
2021-06-07;Percent;5,03970183114568e-01;5,08036284852042e-01
2021-06-07;Index;1,69754191004388e-01;1,64314637187895e-01
2021-06-07;Admitted;2,60000000000000e+01;1,90000000000000e+01
2021-06-07;Deaths;0,00000000000000e+00;1,14285714285714e+00
2021-06-08;Positive;5,11000000000000e+02;5,00428571428571e+02
2021-06-08;Tested;1,03088000000000e+05;1,09822857142857e+05
2021-06-08;Percent;4,95693000155207e-01;4,78620431600713e-01
2021-06-08;Index;1,58188613788758e-01;1,52780331049086e-01
2021-06-08;Admitted;1,30000000000000e+01;1,77142857142857e+01
2021-06-08;Deaths;0,00000000000000e+00;1,14285714285714e+00
2021-06-09;Positive;4,76000000000000e+02;4,46428571428571e+02
2021-06-09;Tested;1,06230000000000e+05;1,06905714285714e+05
2021-06-09;Percent;4,48084345288525e-01;4,24741982008640e-01
2021-06-09;Index;1,44289233282861e-01;1,35436305199008e-01
2021-06-09;Admitted;2,90000000000000e+01;1,71428571428571e+01
2021-06-09;Deaths;3,00000000000000e+00;1,14285714285714e+00
2021-06-10;Positive;4,18000000000000e+02;4,01571428571428e+02
2021-06-10;Tested;1,50001000000000e+05;1,02897142857143e+05
2021-06-10;Percent;2,78664808901274e-01;3,93543064098256e-01
2021-06-10;Index;9,95200014639430e-02;1,24213473020580e-01
2021-06-10;Admitted;1,70000000000000e+01;1,78571428571429e+01
2021-06-10;Deaths;2,00000000000000e+00;1,00000000000000e+00
2021-06-11;Positive;3,12000000000000e+02;3,57285714285714e+02
2021-06-11;Tested;1,02716000000000e+05;9,83861428571429e+04
2021-06-11;Percent;3,03750146033724e-01;3,70077346160671e-01
2021-06-11;Index;9,68295525514684e-02;1,14922623452842e-01
2021-06-11;Admitted;1,20000000000000e+01;1,67142857142857e+01
2021-06-11;Deaths;1,00000000000000e+00;1,28571428571429e+00
2021-06-12;Positive;2,45000000000000e+02;3,27857142857143e+02
2021-06-12;Tested;5,62040000000000e+04;9,57250000000000e+04
